CustomerID,Age,Gender,Tenure_Months,MonthlyCharges,TotalCharges,Churn
CUST_10970,30.0,Female,63,141.46,$8911.98,0
CUST_11302,54.0,Female,61,660.36,$3356.83,0
CUST_11303,53.0,Female,43,80.47,$3460.21,0
CUST_11273,73.0,Male,67,114.08,$7643.36,0
CUST_10615,65.0,Male,36,44.24,$1592.64,0
CUST_11463,44.0,Female,15,31.21,$468.15,1
CUST_10110,40.0,Female,54,42.78,$2310.12,0
CUST_11417,42.0,Male,56,112.02,,0
CUST_10877,,Male,39,53.08,$2070.12,0
CUST_10607,75.0,Female,8,31.01,$248.08,0
CUST_11008,66.0,Male,38,35.3,$1341.40,1
CUST_10846,22.0,Male,20,90.24,$1804.80,0
CUST_10141,28.0,Others,47,114.64,NULL_SYSTEM_ERROR,0
CUST_10935,33.0,Female,28,114.36,$3202.08,0
CUST_11430,55.0,,36,137.29,$4942.44,0
CUST_10278,66.0,Male,66,31.28,$2064.48,0
CUST_10948,70.0,Female,23,107.82,$2479.86,0
CUST_10219,62.0,,5,129.32,$646.60,0
CUST_10126,77.0,Female,32,139.15,$4452.80,0
CUST_11204,45.0,Female,11,80.01,$880.11,1
CUST_11181,74.0,Female,62,125.98,$7810.76,0
CUST_10919,52.0,Female,36,101.46,$3652.56,0
CUST_10377,,,34,57.42,$1952.28,1
CUST_10474,66.0,Male,37,142.88,$5286.56,0
CUST_10080,25.0,Male,66,140.92,$9300.72,0
CUST_10829,26.0,Female,59,103.47,$6104.73,1
CUST_10640,64.0,Female,18,123.75,$2227.50,0
CUST_10326,46.0,Female,17,135.89,$2310.13,0
CUST_10443,44.0,Female,38,27.94,$1061.72,1
CUST_11146,49.0,Male,8,126.88,$1015.04,0
CUST_11369,26.0,Female,40,108.34,$4333.60,0
CUST_10056,54.0,Male,33,103.29,$3408.57,0
CUST_10051,61.0,Female,40,53.34,$2133.60,0
CUST_11196,78.0,Female,21,120.11,$2522.31,0
CUST_11474,79.0,Female,60,118.77,$7126.20,0
CUST_11347,79.0,Female,14,73.43,$1028.02,0
CUST_10132,18.0,Female,56,59.13,NULL_SYSTEM_ERROR,0
CUST_11375,55.0,Male,40,66.71,$2668.40,0
CUST_10850,36.0,Male,57,136.27,$7767.39,0
CUST_11103,72.0,,13,109.19,$1419.47,0
CUST_11228,68.0,Male,1,75.19,$75.19,0
CUST_11500,29.0,Others,22,53.92,$1186.24,1
CUST_10136,41.0,Male,68,142.69,$9702.92,0
CUST_10647,29.0,Male,26,45.76,$1189.76,1
CUST_10807,70.0,Male,68,66.39,$4514.52,0
CUST_10697,60.0,Female,57,87.81,$5005.17,0
CUST_10521,67.0,Female,29,97.65,$2831.85,0
CUST_10285,19.0,,47,30.38,$1427.86,0
CUST_10373,49.0,Male,59,76.31,$4502.29,0
CUST_10963,44.0,Female,16,51.18,$818.88,1
CUST_10930,18.0,Male,27,33.42,,1
CUST_11047,57.0,Male,5,36.02,$180.10,1
CUST_11342,18.0,Female,65,30.13,$1958.45,0
CUST_11271,51.0,Female,31,90.76,$2813.56,1
CUST_10814,59.0,Male,56,30.18,$1690.08,0
CUST_10797,33.0,Female,65,32.39,$2105.35,0
CUST_10328,37.0,Female,16,87.11,$1393.76,1
CUST_11409,54.0,Female,10,89.76,$897.60,0
CUST_10773,79.0,Male,63,25.92,$1632.96,0
CUST_11393,,Male,20,65.73,$1314.60,1
CUST_10337,49.0,Male,67,67.57,$4527.19,0
CUST_10302,49.0,Female,8,51.9,$415.20,0
CUST_10674,73.0,Male,23,29.76,,1
CUST_10202,54.0,Female,46,39.46,$1815.16,1
CUST_10989,76.0,Male,40,64.16,$2566.40,0
CUST_11293,48.0,Female,69,131.12,$9047.28,0
CUST_11361,61.0,Others,13,74.47,$968.11,0
CUST_10637,31.0,Male,20,63.4,$1268.00,0
CUST_11166,22.0,Others,4,40.23,$160.92,1
CUST_11458,46.0,,48,129.55,$6218.40,0
CUST_11135,48.0,Female,15,118.67,$1780.05,0
CUST_10300,49.0,Male,37,59.3,$2194.10,0
CUST_11332,43.0,Male,44,78.86,$3469.84,0
CUST_11086,55.0,Male,47,46.45,$2183.15,1
CUST_10953,43.0,Male,43,116.99,$5030.57,0
CUST_10193,68.0,Male,49,118.52,$5807.48,0
CUST_11089,35.0,Female,50,29.16,$1458.00,0
CUST_10102,79.0,Female,62,67.47,$4183.14,0
CUST_11111,73.0,Female,53,130.71,$6927.63,0
CUST_10074,45.0,Male,15,96.06,$1440.90,0
CUST_10588,,Male,56,122.54,$6862.24,0
CUST_11115,77.0,Female,43,96.35,$4143.05,0
CUST_10558,59.0,,52,148.6,$7727.20,0
CUST_11360,27.0,Male,56,91.42,$5119.52,0
CUST_11485,30.0,Male,6,78.12,$468.72,1
CUST_10071,70.0,Male,19,101.35,$1925.65,0
CUST_10356,52.0,Others,23,116.39,$2676.97,0
CUST_11350,30.0,,50,102.4,$5120.00,0
CUST_10062,35.0,Male,30,119.22,$3576.60,0
CUST_11487,64.0,Male,14,114.88,$1608.32,0
CUST_11241,79.0,Male,28,87.96,$2462.88,0
CUST_10691,52.0,Others,36,133.74,$4814.64,0
CUST_10898,42.0,Male,29,138.5,$4016.50,0
CUST_10952,53.0,Male,69,27.37,$1888.53,0
CUST_11304,,Female,25,60.3,$1507.50,0
CUST_10228,37.0,Female,12,59.47,$713.64,1
CUST_10406,63.0,Male,51,125.36,$6393.36,0
CUST_10718,34.0,Male,68,123.24,$8380.32,0
CUST_11187,65.0,Female,59,149.22,$8803.98,1
CUST_11483,71.0,Male,62,123.99,$7687.38,0
CUST_11099,41.0,Female,39,76.34,$2977.26,1
CUST_10769,58.0,Male,70,135.45,$9481.50,0
CUST_10762,29.0,Female,1,42.87,$42.87,1
CUST_10986,73.0,Male,61,70.87,$4323.07,0
CUST_11461,47.0,Female,17,131.53,$2236.01,0
CUST_10385,-15.0,Female,41,66.5,$2726.50,0
CUST_10314,51.0,,4,41.55,$166.20,1
CUST_11362,19.0,Male,66,101.64,$6708.24,0
CUST_10490,59.0,Male,65,102.84,$6684.60,0
CUST_11284,23.0,Female,35,131.71,$4609.85,0
CUST_10836,24.0,Male,47,86.23,$4052.81,0
CUST_10252,26.0,Female,53,142.52,$7553.56,0
CUST_10540,32.0,Male,10,136.78,$1367.80,0
CUST_10786,36.0,Male,58,81.4,$4721.20,0
CUST_10322,77.0,Female,61,78.87,$4811.07,0
CUST_10543,19.0,Female,53,62.35,$3304.55,0
CUST_10083,31.0,Male,14,118.68,$1661.52,0
CUST_11242,,Female,8,128.64,$1029.12,0
CUST_10868,61.0,Female,10,116.36,$1163.60,1
CUST_11398,77.0,Others,64,131.43,$8411.52,0
CUST_10929,48.0,Female,17,98.71,,0
CUST_10746,26.0,Male,11,55.92,$615.12,1
CUST_10454,78.0,Female,28,106.51,$2982.28,0
CUST_11068,47.0,Male,10,63.29,$632.90,1
CUST_10739,42.0,Female,59,87.94,$5188.46,0
CUST_11211,31.0,Female,59,125.37,$7396.83,0
CUST_10760,49.0,Male,39,103.17,$4023.63,0
CUST_11435,42.0,,22,47.97,$1055.34,0
CUST_10319,,Male,45,149.7,$6736.50,0
CUST_11067,47.0,Male,42,101.5,,0
CUST_10272,69.0,Others,67,36.97,$2476.99,0
CUST_10334,20.0,Male,31,124.65,$3864.15,0
CUST_11005,39.0,Female,3,137.91,$413.73,0
CUST_10428,65.0,Female,37,88.08,$3258.96,0
CUST_11015,38.0,Others,35,59.21,$2072.35,0
CUST_11190,43.0,Female,6,130.54,$783.24,0
CUST_10784,78.0,Female,43,137.85,$5927.55,0
CUST_10416,21.0,Male,23,123.82,$2847.86,0
CUST_10389,69.0,Female,64,115.94,$7420.16,0
CUST_10671,75.0,Others,5,62.17,$310.85,0
CUST_10286,19.0,Male,35,122.62,$4291.70,0
CUST_11444,57.0,Male,40,126.64,$5065.60,0
CUST_10007,78.0,Female,6,142.36,,0
CUST_11357,27.0,Male,38,28.36,$1077.68,0
CUST_11324,28.0,Female,32,111.43,$3565.76,0
CUST_10200,21.0,Female,32,55.01,$1760.32,0
CUST_10214,68.0,Male,24,124.24,$2981.76,1
CUST_11442,70.0,Male,64,42.05,$2691.20,0
CUST_11287,21.0,Others,24,35.88,$861.12,0
CUST_10245,30.0,Male,33,89.04,$2938.32,0
CUST_11269,69.0,Female,43,141.62,$6089.66,0
CUST_10142,68.0,Female,20,132.02,$2640.40,1
CUST_10348,,Female,21,59.99,$1259.79,0
CUST_10619,70.0,Male,42,136.7,$5741.40,0
CUST_10551,78.0,,60,136.8,$8208.00,0
CUST_10128,58.0,Female,33,25.63,$845.79,0
CUST_11387,70.0,Female,53,89.46,$4741.38,0
CUST_10653,56.0,Female,65,134.08,$8715.20,0
CUST_10215,39.0,Others,19,44.79,$851.01,1
CUST_11308,37.0,Male,11,62.68,$689.48,0
CUST_10806,53.0,Male,20,31.93,$638.60,1
CUST_10800,52.0,Male,6,30.87,$185.22,1
CUST_11392,29.0,Male,8,101.77,$814.16,0
CUST_10501,39.0,Female,37,125.75,$4652.75,1
CUST_10296,19.0,Male,25,87.56,$2189.00,0
CUST_10190,59.0,Female,68,52.88,$3595.84,0
CUST_10317,28.0,Male,14,81.8,$1145.20,1
CUST_10076,77.0,Female,39,51.35,$2002.65,1
CUST_11434,50.0,Female,38,115.14,$4375.32,1
CUST_11055,75.0,Female,32,84.65,$2708.80,0
CUST_10060,26.0,Male,25,149.55,$3738.75,0
CUST_10163,40.0,Female,30,73.77,$2213.10,0
CUST_10702,50.0,Male,53,69.97,$3708.41,0
CUST_10464,46.0,Male,57,43.97,$2506.29,0
CUST_11164,23.0,Female,55,65.74,$3615.70,0
CUST_11018,23.0,Male,1,131.67,$131.67,1
CUST_10411,33.0,Female,33,63.99,$2111.67,0
CUST_11007,44.0,Female,1,126.55,$126.55,0
CUST_11446,56.0,Male,44,121.8,$5359.20,0
CUST_11084,77.0,Male,67,56.95,$3815.65,0
CUST_11379,48.0,Male,46,132.12,$6077.52,0
CUST_11006,76.0,Female,38,58.43,$2220.34,0
CUST_10618,62.0,Female,43,41.96,$1804.28,0
CUST_10744,27.0,Male,34,80.67,$2742.78,1
CUST_10368,65.0,Female,24,118.93,$2854.32,0
CUST_10670,36.0,Female,40,133.52,$5340.80,0
CUST_11472,72.0,Female,44,84.42,$3714.48,0
CUST_11327,68.0,Female,18,128.67,$2316.06,0
CUST_10064,42.0,Male,49,67.0,$3283.00,0
CUST_11378,47.0,Female,16,117.27,$1876.32,0
CUST_11274,76.0,Female,35,49.15,$1720.25,0
CUST_10441,71.0,Male,16,87.59,$1401.44,0
CUST_10852,65.0,Male,62,82.46,$5112.52,0
CUST_10225,45.0,Female,54,97.06,$5241.24,0
CUST_10099,61.0,Female,65,88.29,$5738.85,0
CUST_10872,,Male,38,68.73,$2611.74,1
CUST_11182,39.0,Female,39,117.18,$4570.02,0
CUST_10093,59.0,Female,16,99.66,$1594.56,0
CUST_10321,26.0,Female,45,82.46,$3710.70,0
CUST_11391,51.0,Female,57,130.26,$7424.82,0
CUST_10207,60.0,Male,1,96.8,$96.80,1
CUST_10611,,Male,59,58.97,$3479.23,0
CUST_10375,72.0,Male,12,52.72,$632.64,1
CUST_10458,-15.0,Female,28,88.95,$2490.60,0
CUST_11292,47.0,Female,3,53.95,$161.85,1
CUST_10644,79.0,Male,65,126.97,$8253.05,0
CUST_10114,57.0,,53,148.96,$7894.88,0
CUST_11158,35.0,Female,67,135.81,$9099.27,0
CUST_10224,45.0,Male,11,42.45,$466.95,0
CUST_10529,53.0,Female,50,30.31,$1515.50,1
CUST_11272,76.0,Female,61,119.91,$7314.51,0
CUST_11141,57.0,Male,57,103.08,$5875.56,0
CUST_10103,53.0,Male,49,81.95,$4015.55,0
CUST_10139,25.0,Female,65,133.12,,0
CUST_10845,19.0,Female,54,71.52,$3862.08,0
CUST_10274,79.0,Male,10,146.08,$1460.80,0
CUST_10402,52.0,Male,13,46.41,$603.33,0
CUST_10923,35.0,Female,46,45.58,$2096.68,0
CUST_10993,,Female,63,90.43,$5697.09,0
CUST_10480,50.0,Male,25,51.54,$1288.50,0
CUST_10392,,,11,94.1,,0
CUST_10127,62.0,Female,57,48.67,$2774.19,0
CUST_11174,43.0,Male,61,48.12,$2935.32,0
CUST_10256,68.0,Female,7,137.41,$961.87,0
CUST_10476,70.0,Female,2,107.64,$215.28,0
CUST_10413,58.0,Female,55,38.89,$2138.95,0
CUST_10452,22.0,Male,18,86.53,$1557.54,1
CUST_11453,25.0,Female,53,33.71,$1786.63,0
CUST_10878,62.0,Male,29,33.64,,0
CUST_10774,37.0,Male,49,28.23,$1383.27,0
CUST_10601,79.0,Female,17,121.44,$2064.48,1
CUST_11301,57.0,Female,66,114.34,$7546.44,0
CUST_10931,70.0,Male,54,128.94,$6962.76,0
CUST_11374,41.0,Female,29,69.75,$2022.75,0
CUST_10222,70.0,Female,19,95.71,$1818.49,0
CUST_10320,50.0,Male,34,48.89,$1662.26,0
CUST_10361,,Female,52,112.21,$5834.92,0
CUST_10623,56.0,Male,22,112.55,$2476.10,0
CUST_10863,,Female,41,79.26,,0
CUST_11016,65.0,Male,68,138.98,$9450.64,0
CUST_10213,76.0,Male,17,136.99,$2328.83,0
CUST_10152,75.0,,64,132.89,$8504.96,0
CUST_10633,,Female,1,145.82,$145.82,0
CUST_10728,58.0,Male,25,39.56,$989.00,0
CUST_10262,,Female,38,59.76,$2270.88,0
CUST_10983,42.0,Female,56,78.52,,0
CUST_10944,55.0,Male,42,58.25,$2446.50,0
CUST_10886,25.0,Female,53,76.55,$4057.15,0
CUST_11302,54.0,Female,61,660.36,$3356.83,0
CUST_11437,50.0,Female,31,85.9,$2662.90,0
CUST_10266,58.0,Female,13,28.64,$372.32,0
CUST_10460,34.0,Female,54,60.98,$3292.92,0
CUST_11469,,Female,40,47.45,$1898.00,0
CUST_10001,56.0,Female,38,100.48,$3818.24,0
CUST_11028,54.0,Others,63,80.68,$5082.84,0
CUST_10579,64.0,Female,33,117.31,$3871.23,1
CUST_10792,48.0,Male,59,148.0,NULL_SYSTEM_ERROR,0
CUST_10648,33.0,Female,20,32.64,$652.80,1
CUST_11070,74.0,Female,34,33.86,$1151.24,1
CUST_11473,50.0,Female,38,122.88,$4669.44,0
CUST_10613,79.0,Male,9,99.82,$898.38,0
CUST_10720,25.0,,36,67.73,$2438.28,0
CUST_10646,22.0,Female,58,34.59,$2006.22,0
CUST_10654,53.0,Male,17,81.51,$1385.67,0
CUST_10135,26.0,Female,7,39.35,$275.45,0
CUST_11022,48.0,Male,27,53.91,$1455.57,0
CUST_10815,75.0,Male,67,145.98,$9780.66,0
CUST_10798,70.0,Female,69,111.34,$7682.46,0
CUST_10583,69.0,Male,70,57.09,$3996.30,0
CUST_10896,77.0,Female,59,64.88,$3827.92,0
CUST_10077,24.0,Male,2,94.56,$189.12,0
CUST_10449,45.0,Others,8,90.45,$723.60,0
CUST_11229,32.0,Male,45,124.14,$5586.30,0
CUST_10097,35.0,Female,12,102.45,$1229.40,0
CUST_10703,57.0,Female,62,63.37,$3928.94,0
CUST_10398,52.0,Male,44,116.74,,0
CUST_10903,23.0,Male,53,41.07,$2176.71,0
CUST_10341,50.0,Male,53,66.95,$3548.35,0
CUST_11268,23.0,Male,12,95.55,$1146.60,0
CUST_10651,65.0,Male,41,39.27,,0
CUST_11493,32.0,Male,59,102.09,$6023.31,0
CUST_11116,37.0,Female,25,84.84,$2121.00,1
CUST_10067,67.0,Male,66,139.37,$9198.42,0
CUST_10957,67.0,,61,64.97,$3963.17,0
CUST_11307,,Male,24,116.11,$2786.64,0
CUST_10374,76.0,Male,8,45.42,$363.36,1
CUST_11101,77.0,Female,17,136.88,$2326.96,0
CUST_10181,43.0,Male,35,70.19,$2456.65,0
CUST_10489,,Female,60,28.48,$1708.80,0
CUST_10044,-15.0,Female,64,71.98,$4606.72,0
CUST_11276,23.0,Male,16,84.06,$1344.96,0
CUST_11189,34.0,Male,9,109.25,$983.25,0
CUST_10630,43.0,Female,54,146.9,$7932.60,0
CUST_10981,22.0,Male,37,47.81,$1768.97,0
CUST_10628,-15.0,Female,10,116.55,$1165.50,0
CUST_10860,62.0,Others,62,26.38,,0
CUST_10196,66.0,Female,53,77.94,$4130.82,0
CUST_10706,61.0,Female,60,65.39,$3923.40,0
CUST_11138,33.0,Female,53,54.08,$2866.24,0
CUST_10446,38.0,Female,45,41.15,$1851.75,0
CUST_10553,75.0,Male,47,137.35,$6455.45,0
CUST_11035,38.0,Male,5,122.9,$614.50,1
CUST_10689,29.0,Male,63,134.85,$8495.55,0
CUST_10913,71.0,Female,65,86.82,$5643.30,0
CUST_10531,37.0,Female,32,137.84,$4410.88,0
CUST_11160,59.0,Male,54,132.87,$7174.98,0
CUST_10705,60.0,Male,57,109.81,$6259.17,0
CUST_10008,38.0,Female,27,136.75,NULL_SYSTEM_ERROR,0
CUST_10479,77.0,Female,35,106.3,$3720.50,0
CUST_11155,36.0,Female,45,95.3,$4288.50,0
CUST_10799,22.0,Male,27,116.1,$3134.70,0
CUST_10405,35.0,Male,56,67.19,$3762.64,0
CUST_10184,56.0,Male,18,53.28,$959.04,0
CUST_11022,48.0,Male,27,53.91,$1455.57,0
CUST_10768,52.0,,13,144.05,NULL_SYSTEM_ERROR,0
CUST_11205,40.0,,54,85.36,$4609.44,0
CUST_11424,56.0,,10,126.45,$1264.50,0
CUST_11328,62.0,Male,27,48.79,$1317.33,0
CUST_11405,77.0,Male,58,123.63,$7170.54,0
CUST_10410,52.0,Female,29,67.16,$1947.64,1
CUST_10985,27.0,Male,2,115.76,$231.52,0
CUST_11285,72.0,Male,38,115.66,$4395.08,0
CUST_10859,42.0,Male,28,149.26,$4179.28,0
CUST_10019,41.0,Female,61,118.96,,0
CUST_10870,56.0,Female,2,98.63,NULL_SYSTEM_ERROR,0
CUST_10752,53.0,Female,25,27.63,$690.75,0
CUST_10188,32.0,Male,17,102.12,$1736.04,0
CUST_11465,46.0,Male,39,32.89,$1282.71,0
CUST_11490,41.0,Female,39,56.36,$2198.04,0
CUST_11134,33.0,Female,45,54.31,,0
CUST_10281,73.0,Male,35,64.57,$2259.95,0
CUST_11121,70.0,Female,16,60.17,$962.72,0
CUST_11321,74.0,Male,38,134.08,$5095.04,0
CUST_11499,21.0,Female,3,135.6,$406.80,0
CUST_11061,67.0,Male,6,83.6,$501.60,0
CUST_10867,78.0,Male,3,62.85,$188.55,0
CUST_10692,77.0,Female,24,71.44,$1714.56,0
CUST_10879,30.0,Male,20,128.44,$2568.80,0
CUST_11010,50.0,Male,5,85.71,$428.55,0
CUST_10994,50.0,Male,22,140.19,$3084.18,0
CUST_10960,54.0,Female,62,25.12,$1557.44,0
CUST_10864,77.0,Male,49,40.95,$2006.55,0
CUST_10700,20.0,Female,23,123.93,$2850.39,0
CUST_11167,58.0,Male,60,27.28,,0
CUST_10421,37.0,Male,11,107.05,$1177.55,1
CUST_10271,75.0,Male,43,113.76,$4891.68,0
CUST_10002,69.0,Male,6,97.08,$582.48,1
CUST_11247,42.0,Female,70,121.0,$8470.00,0
CUST_11441,31.0,Female,69,59.95,$4136.55,0
CUST_11186,-15.0,Female,29,113.61,$3294.69,0
CUST_10771,34.0,Male,52,49.27,$2562.04,0
CUST_10572,56.0,Female,62,84.56,,0
CUST_10234,45.0,Female,41,100.21,$4108.61,0
CUST_10472,41.0,Others,46,27.3,NULL_SYSTEM_ERROR,0
CUST_10595,75.0,Male,55,53.25,$2928.75,0
CUST_10974,30.0,Female,8,73.24,$585.92,1
CUST_11046,66.0,Male,41,52.21,$2140.61,0
CUST_10382,20.0,Male,38,103.31,$3925.78,0
CUST_10875,56.0,Male,43,49.85,$2143.55,1
CUST_10157,25.0,Female,56,110.27,$6175.12,0
CUST_11384,61.0,Male,56,77.29,$4328.24,0
CUST_11452,68.0,Male,55,42.11,$2316.05,0
CUST_11149,46.0,Male,57,108.95,$6210.15,0
CUST_10542,51.0,Female,11,61.03,$671.33,1
CUST_10327,20.0,Female,34,77.48,,0
CUST_10585,30.0,Male,16,78.24,$1251.84,0
CUST_11122,19.0,,25,127.78,$3194.50,0
CUST_11352,20.0,Others,59,107.71,$6354.89,0
CUST_10982,64.0,Male,9,145.65,$1310.85,0
CUST_10082,52.0,Female,10,64.76,$647.60,0
CUST_11491,69.0,Female,25,37.57,$939.25,1
CUST_10133,42.0,Male,28,47.15,$1320.20,1
CUST_11495,25.0,Female,38,68.27,$2594.26,1
CUST_11012,58.0,Male,71,140.78,$9995.38,0
CUST_10597,43.0,Male,6,90.45,$542.70,0
CUST_10268,66.0,Male,61,44.54,$2716.94,0
CUST_10027,55.0,Male,49,49.94,$2447.06,0
CUST_11459,50.0,Male,18,132.81,$2390.58,0
CUST_10917,54.0,Female,49,103.37,$5065.13,0
CUST_10177,31.0,Female,30,56.74,,0
CUST_11496,22.0,Others,53,106.72,$5656.16,0
CUST_11299,68.0,Male,19,96.3,$1829.70,0
CUST_10359,33.0,Others,10,64.21,$642.10,0
CUST_10696,68.0,Female,34,83.74,$2847.16,0
CUST_11256,64.0,Male,56,127.54,$7142.24,0
CUST_10848,54.0,Female,24,47.65,$1143.60,0
CUST_10323,76.0,Female,16,63.06,$1008.96,1
CUST_10869,71.0,Female,35,112.59,$3940.65,0
CUST_10950,75.0,Female,47,135.74,$6379.78,0
CUST_11021,22.0,Female,60,108.67,,0
CUST_10170,39.0,Male,46,134.13,,0
CUST_10384,41.0,Male,8,59.97,$479.76,0
CUST_10484,49.0,Female,54,149.61,$8078.94,0
CUST_10781,66.0,Male,32,139.69,$4470.08,0
CUST_10435,63.0,Female,18,148.15,$2666.70,0
CUST_10708,30.0,Female,70,65.71,$4599.70,0
CUST_10665,51.0,Female,60,49.7,$2982.00,0
CUST_10242,79.0,Male,52,130.61,$6791.72,0
CUST_11414,43.0,Female,37,117.34,$4341.58,0
CUST_10723,27.0,Female,13,53.34,$693.42,0
CUST_10688,,Female,40,46.51,$1860.40,0
CUST_10747,41.0,Male,10,133.29,$1332.90,0
CUST_10754,66.0,Male,65,128.11,$8327.15,0
CUST_11129,68.0,Female,71,63.46,$4505.66,0
CUST_11310,28.0,Male,28,50.16,$1404.48,1
CUST_11230,42.0,Female,28,52.56,$1471.68,0
CUST_11395,18.0,Female,12,94.44,$1133.28,1
CUST_10716,52.0,Male,51,136.88,$6980.88,0
CUST_10423,25.0,Female,68,35.25,$2397.00,0
CUST_10694,50.0,Male,4,90.46,$361.84,0
CUST_10578,47.0,Female,44,70.58,$3105.52,0
CUST_10624,22.0,Male,27,121.31,$3275.37,0
CUST_10216,45.0,Male,37,31.47,$1164.39,0
CUST_10524,30.0,Female,44,35.21,$1549.24,0
CUST_10819,75.0,Female,53,86.3,$4573.90,0
CUST_11085,51.0,Male,40,90.95,$3638.00,0
CUST_10061,56.0,Female,46,124.5,$5727.00,0
CUST_11367,18.0,Others,54,102.29,$5523.66,0
CUST_11237,34.0,Male,4,112.45,$449.80,1
CUST_10174,52.0,Female,6,95.07,$570.42,0
CUST_11386,31.0,Female,27,142.09,$3836.43,0
CUST_10333,43.0,Female,56,80.28,$4495.68,0
CUST_10527,24.0,Male,5,40.97,$204.85,0
CUST_11159,45.0,Female,3,897.96,$224.49,0
CUST_11162,39.0,Female,40,91.83,$3673.20,0
CUST_10150,59.0,Female,49,142.53,$6983.97,0
CUST_10229,47.0,Female,21,50.53,$1061.13,0
CUST_11114,34.0,Male,17,72.05,$1224.85,0
CUST_10301,23.0,Male,13,137.7,$1790.10,1
CUST_11136,28.0,Male,3,139.73,$419.19,0
CUST_11075,32.0,Male,19,103.7,$1970.30,0
CUST_10592,73.0,Female,11,86.51,$951.61,0
CUST_10791,31.0,Female,4,142.12,$568.48,0
CUST_10500,64.0,Male,34,74.74,$2541.16,0
CUST_10063,21.0,Male,47,51.94,$2441.18,1
CUST_10336,37.0,Female,39,111.3,$4340.70,0
CUST_10238,50.0,Female,17,106.77,$1815.09,1
CUST_10028,19.0,Male,64,61.74,$3951.36,0
CUST_10089,19.0,Female,27,66.53,,0
CUST_10210,30.0,Female,13,137.22,$1783.86,1
CUST_11355,67.0,Female,40,99.55,$3982.00,0
CUST_10634,39.0,Female,32,103.51,$3312.32,0
CUST_11004,42.0,Male,55,123.5,,0
CUST_10258,61.0,Female,48,80.51,NULL_SYSTEM_ERROR,0
CUST_10465,63.0,Male,49,136.2,$6673.80,0
CUST_10574,23.0,Female,13,86.13,$1119.69,0
CUST_10065,77.0,Female,47,83.21,$3910.87,0
CUST_11213,73.0,Male,10,100.74,$1007.40,0
CUST_10295,79.0,Female,36,121.02,$4356.72,0
CUST_10112,74.0,Female,36,131.19,$4722.84,0
CUST_10052,72.0,Female,19,108.75,$2066.25,0
CUST_10973,46.0,Male,65,35.47,$2305.55,0
CUST_10552,39.0,Male,57,127.95,$7293.15,0
CUST_11432,40.0,Others,4,40.51,$162.04,0
CUST_10108,25.0,Female,28,124.31,$3480.68,0
CUST_11315,66.0,Male,51,97.89,,0
CUST_10109,31.0,Female,21,59.77,$1255.17,0
CUST_10199,49.0,Male,42,122.76,$5155.92,1
CUST_11351,60.0,Others,33,85.04,$2806.32,0
CUST_10560,32.0,Male,33,73.74,$2433.42,0
CUST_11331,23.0,Female,21,748.8,$1310.40,1
CUST_10808,40.0,Male,44,120.75,$5313.00,0
CUST_11238,56.0,Male,23,131.62,$3027.26,0
CUST_10003,46.0,,25,94.85,$2371.25,1
CUST_10926,66.0,Female,6,73.09,$438.54,1
CUST_10945,29.0,Female,50,66.6,$3330.00,0
CUST_11489,62.0,Male,4,142.97,$571.88,1
CUST_10011,36.0,Male,57,96.65,$5509.05,0
CUST_11415,79.0,Female,40,63.28,$2531.20,0
CUST_11200,73.0,Female,42,46.48,,0
CUST_10344,35.0,Male,17,128.77,$2189.09,0
CUST_11157,22.0,Female,64,122.81,$7859.84,0
CUST_10263,49.0,Female,67,52.12,$3492.04,0
CUST_10951,45.0,Male,63,127.01,$8001.63,0
CUST_10787,29.0,Female,33,66.3,$2187.90,0
CUST_10049,79.0,Female,45,30.68,$1380.60,0
CUST_10201,,Female,51,43.04,$2195.04,0
CUST_10549,75.0,Female,52,36.51,$1898.52,0
CUST_10916,77.0,Female,7,64.51,$451.57,1
CUST_11467,74.0,Female,32,109.09,$3490.88,0
CUST_10779,76.0,Female,67,57.26,$3836.42,0
CUST_11203,43.0,Male,13,42.38,$550.94,1
CUST_10066,31.0,Others,18,121.67,$2190.06,0
CUST_10032,29.0,Male,37,101.24,$3745.88,0
CUST_10698,54.0,Female,49,50.1,$2454.90,0
CUST_10632,68.0,Female,34,62.88,$2137.92,0
CUST_10107,32.0,Male,38,79.46,$3019.48,0
CUST_10096,46.0,Female,41,61.96,$2540.36,0
CUST_10933,71.0,Male,35,115.38,$4038.30,0
CUST_10958,45.0,Female,50,32.14,$1607.00,1
CUST_10672,49.0,Male,21,45.32,$951.72,1
CUST_10636,46.0,Others,67,109.51,$7337.17,0
CUST_10223,23.0,Female,64,47.83,$3061.12,0
CUST_10995,71.0,Female,11,126.51,$1391.61,0
CUST_11440,19.0,Female,62,75.99,$4711.38,0
CUST_10115,38.0,Female,30,92.63,$2778.90,0
CUST_10505,59.0,Male,33,70.34,$2321.22,0
CUST_11071,34.0,Female,28,68.72,$1924.16,0
CUST_10822,40.0,Female,12,102.19,$1226.28,0
CUST_11152,78.0,Female,49,29.71,$1455.79,1
CUST_10433,72.0,Female,41,88.39,$3623.99,0
CUST_10713,78.0,Female,38,77.83,$2957.54,0
CUST_10447,47.0,Female,34,37.44,$1272.96,1
CUST_11147,20.0,Male,22,134.68,$2962.96,0
CUST_10853,62.0,Female,29,109.47,$3174.63,0
CUST_10204,56.0,Female,44,90.45,$3979.80,0
